	0	1	2	3	4
856	Hs_H1_BG063_d13_ctrl_RNAseq_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7666635	SRX7666635
857	Hs_H1_BG020_d13_ctrl_RNAseq_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7666634	SRX7666634
858	Hs_H1_BG062_d3_Alien_7_RNAseq_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7666632	SRX7666632
859	Hs_H1_BG049_d3_Alien-GATA6-AS1_RNAseq_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7666631	SRX7666631
860	Hs_H1_BG043_d3_445F12.1_34_RNAseq_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7666630	SRX7666630
861	Hs_H1_BG042_d3_445F12.1_16_RNAseq_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7666629	SRX7666629
862	Hs_H1_BG058_d3_GATA6-AS1_7_RNAseq_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7666628	SRX7666628
863	Hs_H1_BG058_d3_ctrl_RNAseq_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7666626	SRX7666626
864	d13.Riboseq.Eif3m_replicate_2_[TAGCTT.ES11-10]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4743309	SRX4743309
865	d13.Riboseq.Eif3m_replicate_1_[GATCAG.ES11-9]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4743308	SRX4743308
866	d13.Riboseq.cont_replicate_2_[GCCAAT.ES11-3]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4743307	SRX4743307
867	d13.Riboseq.cont_replicate_1_[ACAGTG.ES11-2]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4743306	SRX4743306
868	d9.Riboseq.Eif3m_replicate_3_[d184006.ES34-6]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4743301	SRX4743301
869	d9.Riboseq.Eif3m_replicate_2_[d184005.ES34-5]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4743300	SRX4743300
870	d9.Riboseq.Eif3m_replicate_1_[d184004.ES34-4]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4743299	SRX4743299
871	d9.Riboseq.cont_replicate_3_[d184003.ES34-3]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4743298	SRX4743298
872	d9.Riboseq.cont_replicate_2_[d184002.ES34-2]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4743297	SRX4743297
873	d9.Riboseq.cont_replicate_1_[d184001.ES34-1]	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX4743296	SRX4743296
874	Ribo-seq_homo-3_(STHdhQ111/Q111)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7879824	SRX7879824
875	Ribo-seq_het-3_(STHdhQ7/Q111)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7879823	SRX7879823
876	Ribo-seq_control-3_(STHdhQ7/Q7)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7879822	SRX7879822
877	Ribo-seq_homo-2_(STHdhQ111/Q111)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7879821	SRX7879821
878	Ribo-seq_het-2_(STHdhQ7/Q111)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7879820	SRX7879820
879	Ribo-seq_control-2_(STHdhQ7/Q7)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7879819	SRX7879819
880	Ribo-seq_homo-1_(STHdhQ111/Q111)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7879818	SRX7879818
881	Ribo-seq_het-1_(STHdhQ7/Q111)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7879817	SRX7879817
882	Ribo-seq_control-1_(STHdhQ7/Q7)	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7879816	SRX7879816
883	40S_Ribosome_Footprints_from_DENR_KO_Hela_Cell_Line_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8123227	SRX8123227
884	40S_Ribosome_Footprints_from_DENR_KO_Hela_Cell_Line_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8123226	SRX8123226
885	40S_Ribosome_Footprints_from_WT_Hela_Cells	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8123225	SRX8123225
886	RNA-seq_from_DENR_KO_Hela_Cell_Line_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7115054	SRX7115054
887	RNA-seq_from_DENR_KO_Hela_Cell_Line_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7115053	SRX7115053
888	RNA-seq_from_WT_Hela_Cells	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7115052	SRX7115052
889	80S_Ribosome_Footprints_from_DENR_KO_Hela_Cell_Line_2	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7115051	SRX7115051
890	80S_Ribosome_Footprints_from_DENR_KO_Hela_Cell_Line_1	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7115050	SRX7115050
891	80S_Ribosome_Footprints_from_WT_Hela_Cells	Homo sapiens		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7115049	SRX7115049
892	fp_harr_07hr_2	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4670nnn/GSM4670767/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8727232	SRX8727232
893	fp_harr_07hr_1	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4670nnn/GSM4670766/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8727231	SRX8727231
894	fp_ltm_07hr_2	Severe acute respiratory syndrome coronavirus 2; Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4670nnn/GSM4670765/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8727230	SRX8727230
895	fp_ltm_07hr_1	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4670nnn/GSM4670764/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8727229	SRX8727229
896	fp_chx_07hr_2	Severe acute respiratory syndrome coronavirus 2; Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4670nnn/GSM4670763/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8727228	SRX8727228
897	fp_chx_07hr_1	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4670nnn/GSM4670762/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8727227	SRX8727227
898	mrna_07hr_2	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4670nnn/GSM4670761/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8727226	SRX8727226
899	mrna_07hr_1	Homo sapiens; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4670nnn/GSM4670760/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8727225	SRX8727225
900	virion.Calu3	Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8727224	SRX8727224
901	virion.Vero6	Severe acute respiratory syndrome coronavirus 2		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8727223	SRX8727223
902	RMG_Anaer_Stationary_Ribo-seq_rep3	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150249/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101059	SRX7101059
903	RMG_Anaer_Stationary_Ribo-seq_rep2	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150248/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101058	SRX7101058
904	RMG_Anaer_Stationary_Ribo-seq_rep1	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150247/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101057	SRX7101057
905	RMG_Anaer_mid-Glucose_Ribo-seq_rep3	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150246/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101056	SRX7101056
906	RMG_Anaer_mid-Glucose_Ribo-seq_rep2	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150245/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101055	SRX7101055
907	RMG_Anaer_mid-Glucose_Ribo-seq_rep1	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150244/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101054	SRX7101054
908	RMG_Aero_Stationary_Ribo-seq_rep4	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150243/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101053	SRX7101053
909	RMG_Aero_Stationary_Ribo-seq_rep3	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150242/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101052	SRX7101052
910	RMG_Aero_Stationary_Ribo-seq_rep2	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150241/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101051	SRX7101051
911	RMG_Aero_Stationary_Ribo-seq_rep1	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150240/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101050	SRX7101050
912	RMG_Aero_mid-Glucose_Ribo-seq_rep3	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150239/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101049	SRX7101049
913	RMG_Aero_mid-Glucose_Ribo-seq_rep2	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150238/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101048	SRX7101048
914	RMG_Aero_mid-Glucose_Ribo-seq_rep1	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150237/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101047	SRX7101047
915	MMG_Anaer_Stationary_Ribo-seq_rep3	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150236/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101046	SRX7101046
916	MMG_Anaer_Stationary_Ribo-seq_rep2	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150235/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101045	SRX7101045
917	MMG_Anaer_Stationary_Ribo-seq_rep1	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150234/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101044	SRX7101044
918	MMG_Anaer_mid-Glucose_Ribo-seq_rep3	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150233/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101043	SRX7101043
919	MMG_Anaer_mid-Glucose_Ribo-seq_rep1	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4150nnn/GSM4150232/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7101042	SRX7101042
920	AK3_M_(L7)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4256nnn/GSM4256670/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7521419	SRX7521419
921	AK2_M_(L7)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4256nnn/GSM4256669/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7521418	SRX7521418
922	AK1_M_(L7)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4256nnn/GSM4256668/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7521417	SRX7521417
923	SK3_M_(L7)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4256nnn/GSM4256667/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7521416	SRX7521416
924	SK2_M_(L7)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4256nnn/GSM4256666/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7521415	SRX7521415
925	SK1_M_(L7)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4256nnn/GSM4256665/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7521414	SRX7521414
926	AK3_M_(L6)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4256nnn/GSM4256664/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7521413	SRX7521413
927	AK2_M_(L6)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4256nnn/GSM4256663/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7521412	SRX7521412
928	AK1_M_(L6)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4256nnn/GSM4256662/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7521411	SRX7521411
929	SK3_M_(L6)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4256nnn/GSM4256661/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7521410	SRX7521410
930	SK2_M_(L6)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4256nnn/GSM4256660/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7521409	SRX7521409
931	SK1_M_(L6)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4256nnn/GSM4256659/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7521408	SRX7521408
932	Ribo-seq_Mettl3-/-_mESCs_replicate_B	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4473nnn/GSM4473280/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8110135	SRX8110135
933	Ribo-seq_Mettl3-/-_mESCs_replicate_A	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4473nnn/GSM4473279/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8110134	SRX8110134
934	Ribo-seq_Ythdf1/2/3-triple-KO_mESCs_replicate_B	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4473nnn/GSM4473278/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8110133	SRX8110133
935	Ribo-seq_Ythdf1/2/3-triple-KO_mESCs_replicate_A	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4473nnn/GSM4473277/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8110132	SRX8110132
936	Ribo-seq_Ythdf3-/-_mESCs_replicate_B	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4473nnn/GSM4473276/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8110131	SRX8110131
937	Ribo-seq_Ythdf3-/-_mESCs_replicate_A	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4473nnn/GSM4473275/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8110130	SRX8110130
938	Ribo-seq_Ythdf2-/-_mESCs_replicate_B	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4473nnn/GSM4473274/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8110129	SRX8110129
939	Ribo-seq_Ythdf2-/-_mESCs_replicate_A	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4473nnn/GSM4473273/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8110128	SRX8110128
940	Ribo-seq_Ythdf1-/-_mESCs_replicate_B	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4473nnn/GSM4473272/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8110127	SRX8110127
941	Ribo-seq_Ythdf1-/-_mESCs_replicate_A	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4473nnn/GSM4473271/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8110126	SRX8110126
942	Ribo-seq_WT_mESCs_replicate_B	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4473nnn/GSM4473270/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8110125	SRX8110125
943	Ribo-seq_WT_mESCs_replicate_A	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4473nnn/GSM4473269/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8110124	SRX8110124
944	Ribo-seq_liver_kd_7days-3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6746466	SRX6746466
945	Ribo-seq_liver_kd_7days-2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6746465	SRX6746465
946	Ribo-seq_liver_kd_7days-1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6746464	SRX6746464
947	Ribo-seq_liver_control-3	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6746463	SRX6746463
948	Ribo-seq_liver_control-2	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6746462	SRX6746462
949	Ribo-seq_liver_control-1	Mus musculus		https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX6746461	SRX6746461
950	fp_harr_24hr_2	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519114/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272692	SRX8272692
951	fp_harr_24hr_1	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519113/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272691	SRX8272691
952	fp_ltm_24hr_2	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519112/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272690	SRX8272690
953	fp_ltm_24hr_1	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519111/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272689	SRX8272689
954	fp_chx_24hr_2	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519110/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272688	SRX8272688
955	fp_chx_24hr_1	Severe acute respiratory syndrome coronavirus 2; Chlorocebus aethiops aethiops	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519109/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272687	SRX8272687
956	mrna_24hr_2	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519108/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272686	SRX8272686
957	mrna_24hr_1	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519107/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272685	SRX8272685
958	fp_harr_05hr_2	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519106/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272684	SRX8272684
959	fp_harr_05hr_1	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519105/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272683	SRX8272683
960	fp_ltm_05hr_2	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519104/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272682	SRX8272682
961	fp_ltm_05hr_1	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519103/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272681	SRX8272681
962	fp_chx_05hr_2	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519102/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272680	SRX8272680
963	fp_chx_05hr_1	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519101/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272679	SRX8272679
964	mrna_05hr_2	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519100/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272678	SRX8272678
965	mrna_05hr_1	Chlorocebus aethiops aethiops; Severe acute respiratory syndrome coronavirus 2	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4519nnn/GSM4519099/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX8272677	SRX8272677
966	D7_R3	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4279nnn/GSM4279089/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7618019	SRX7618019
967	D7_R2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4279nnn/GSM4279088/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7618018	SRX7618018
968	D7_R1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4279nnn/GSM4279087/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7618017	SRX7618017
969	R3	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4279nnn/GSM4279086/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7618016	SRX7618016
970	R2	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4279nnn/GSM4279085/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7618015	SRX7618015
971	R1	Mus musculus	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM4279nnn/GSM4279084/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX7618014	SRX7618014
972	LN308-6h-Thapsigargin-GCTCAT_(Ribo-Seq)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3721nnn/GSM3721670/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5676979	SRX5676979
973	LN308-2h-Thapsigargin-TACAAG_(Ribo-Seq)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3721nnn/GSM3721669/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5676978	SRX5676978
974	LN308-6h-Tunicamycin-GAATGA-R3_(Ribo-Seq)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3721nnn/GSM3721668/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5676977	SRX5676977
975	LN308-6h-Tunicamycin-GAATGA-R2_(Ribo-Seq)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3721nnn/GSM3721667/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5676976	SRX5676976
976	LN308-6h-Tunicamycin-GAATGA-R1_(Ribo-Seq)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3721nnn/GSM3721666/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5676975	SRX5676975
977	LN308-2h-Tunicamycin-AGGAAT-R3_(Ribo-Seq)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3721nnn/GSM3721665/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5676974	SRX5676974
978	LN308-2h-Tunicamycin-AGGAAT-R2_(Ribo-Seq)	Homo sapiens	ftp://ftp.ncbi.nlm.nih.gov/geo/samples/GSM3721nnn/GSM3721664/	https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX5676973	SRX5676973
